timestamp,message
1762871727861,"{""timestamp"":""2025-11-11T14:35:27.861Z"",""level"":""Error"",""requestId"":""a9f17082-93e9-4b05-8689-348e3215499d"",""traceId"":""Root=1-691349af-15e02f4d49bad3e904affc95;Parent=295320e0861e46c2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Unknown error responding to request: InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method9(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method9(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
"",""errorType"":""System.InvalidOperationException"",""errorMessage"":""Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""stackTrace"":[""System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)"",""at lambda_method9(Closure, IServiceProvider, Object[])"",""at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()"",""--- End of stack trace from previous location ---"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)"",""at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)"",""at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)"",""at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108"",""--- End of stack trace from previous location ---"",""at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)""]}
"
1762871727861,"{""timestamp"":""2025-11-11T14:35:27.861Z"",""level"":""Information"",""requestId"":""a9f17082-93e9-4b05-8689-348e3215499d"",""traceId"":""Root=1-691349af-15e02f4d49bad3e904affc95;Parent=295320e0861e46c2;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 39.6891 500 {Scheme}://{Host}{PathBase}POSThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/tasks {ElapsedMilliseconds}ms"",""Protocol"":39.6891,""Method"":500,""Path"":""POST"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/tasks""}
"
1762871727880,"{""time"":""2025-11-11T14:35:27.880Z"",""type"":""platform.report"",""record"":{""requestId"":""a9f17082-93e9-4b05-8689-348e3215499d"",""metrics"":{""durationMs"":59.393,""billedDurationMs"":60,""memorySizeMB"":512,""maxMemoryUsedMB"":119},""tracing"":{""spanId"":""295320e0861e46c2"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349af-15e02f4d49bad3e904affc95;Parent=46437e1a35d2f5d3;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871729090,"{""time"":""2025-11-11T14:35:29.090Z"",""type"":""platform.start"",""record"":{""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""61530e374ee7b594"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=36c49100723e8904;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871729091,"{""timestamp"":""2025-11-11T14:35:29.091Z"",""level"":""Information"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} POST application/json://1528https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments {ContentLength}"",""Method"":""POST"",""Scheme"":""application/json"",""Host"":1528,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments""}
"
1762871729094,"{""timestamp"":""2025-11-11T14:35:29.093Z"",""level"":""Information"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)""}
"
1762871729097,"{""timestamp"":""2025-11-11T14:35:29.097Z"",""level"":""Information"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022Create\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.Experiment) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022Create\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.Experiment)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871729943,"{""timestamp"":""2025-11-11T14:35:29.942Z"",""level"":""Error"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Error during creating experiment: Amazon.DynamoDBv2.AmazonDynamoDBException: User: arn:aws:sts::047719656259:assumed-role/AI4NG-QuestionEngine-dev-ExperimentsApiRole-W260TXunhtnq/AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9 is not authorized to perform: dynamodb:GetItem on resource: arn:aws:dynamodb:eu-west-2:047719656259:table/AI4NGQuestionnaires-dev because no identity-based policy allows the dynamodb:GetItem action
 ---\u003E Amazon.Runtime.Internal.HttpErrorResponseException: Exception of type \u0027Amazon.Runtime.Internal.HttpErrorResponseException\u0027 was thrown.
   at Amazon.Runtime.HttpWebRequestMessage.ProcessHttpResponseMessage(HttpResponseMessage responseMessage)
   at Amazon.Runtime.HttpWebRequestMessage.GetResponseAsync(CancellationToken cancellationToken)
   at Amazon.Runtime.Internal.HttpHandler\u00601.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.Unmarshaller.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.ErrorHandler.InvokeAsync[T](IExecutionContext executionContext)
   --- End of inner exception stack trace ---
   at Amazon.Runtime.Internal.HttpErrorResponseExceptionHandler.HandleExceptionStream(IRequestContext requestContext, IWebResponseData httpErrorResponse, HttpErrorResponseException exception, Stream responseStream)
   at Amazon.Runtime.Internal.HttpErrorResponseExceptionHandler.HandleExceptionAsync(IExecutionContext executionContext, HttpErrorResponseException exception)
   at Amazon.Runtime.Internal.ExceptionHandler\u00601.HandleAsync(IExecutionContext executionContext, Exception exception)
   at Amazon.Runtime.Internal.ErrorHandler.ProcessExceptionAsync(IExecutionContext executionContext, Exception exception)
   at Amazon.Runtime.Internal.ErrorHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.CallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.Signer.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.EndpointDiscoveryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.EndpointDiscoveryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.RetryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.RetryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.CallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.BaseAuthResolverHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.CallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.ErrorCallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.MetricsHandler.InvokeAsync[T](IExecutionContext executionContext)
   at AI4NGExperimentsLambda.Services.ExperimentService.CreateExperimentAsync(Experiment experiment, String username) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Services/ExperimentService.cs:line 128
   at AI4NGExperimentsLambda.Controllers.ExperimentsController.Create(Experiment experiment) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Controllers/ExperimentsController.cs:line 87""}
"
1762871729960,"{""timestamp"":""2025-11-11T14:35:29.960Z"",""level"":""Information"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing ObjectResult, writing value of type \u0027\u003C\u003Ef__AnonymousType0\u00601[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]\u0027."",""ObjectResultType"":""ObjectResult"",""Type"":""\u003C\u003Ef__AnonymousType0\u00601[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]""}
"
1762871729980,"{""timestamp"":""2025-11-11T14:35:29.980Z"",""level"":""Information"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda) in 882.776ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":882.776}
"
1762871729981,"{""timestamp"":""2025-11-11T14:35:29.981Z"",""level"":""Information"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)""}
"
1762871729999,"{""timestamp"":""2025-11-11T14:35:29.982Z"",""level"":""Information"",""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""traceId"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=61530e374ee7b594;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 891.3397 503 application/json; charset=utf-8://{Host}{PathBase}POSThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments {ElapsedMilliseconds}ms"",""Protocol"":891.3397,""Method"":503,""Scheme"":""application/json; charset=utf-8"",""Path"":""POST"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments""}
"
1762871730002,"{""time"":""2025-11-11T14:35:30.002Z"",""type"":""platform.report"",""record"":{""requestId"":""4470d791-9ff6-4dd0-af1e-7afb2b73f779"",""metrics"":{""durationMs"":911.258,""billedDurationMs"":912,""memorySizeMB"":512,""maxMemoryUsedMB"":130},""tracing"":{""spanId"":""61530e374ee7b594"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349b1-67f021cb315afd77301e2b8f;Parent=36c49100723e8904;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871731201,"{""time"":""2025-11-11T14:35:31.201Z"",""type"":""platform.start"",""record"":{""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""48f5a92c5b689278"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=4e6ee21bf205f9af;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871731204,"{""timestamp"":""2025-11-11T14:35:31.203Z"",""level"":""Information"",""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""traceId"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=48f5a92c5b689278;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} POST application/json://52https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments/{{experimentId}}/sessions {ContentLength}"",""Method"":""POST"",""Scheme"":""application/json"",""Host"":52,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions""}
"
1762871731204,"{""timestamp"":""2025-11-11T14:35:31.204Z"",""level"":""Information"",""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""traceId"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=48f5a92c5b689278;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)""}
"
1762871731220,"{""timestamp"":""2025-11-11T14:35:31.220Z"",""level"":""Information"",""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""traceId"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=48f5a92c5b689278;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022CreateSession\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] CreateSession(System.String, AI4NGExperimentsLambda.Models.CreateSessionRequest) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022CreateSession\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] CreateSession(System.String, AI4NGExperimentsLambda.Models.CreateSessionRequest)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871731279,"{""timestamp"":""2025-11-11T14:35:31.262Z"",""level"":""Error"",""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""traceId"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=48f5a92c5b689278;Sampled=1;Lineage=1:43adf637:0"",""message"":""Error during creating session: System.InvalidOperationException: Experiment \u0027{{experimentId}}\u0027 not found
   at AI4NGExperimentsLambda.Services.ExperimentService.CreateSessionAsync(String experimentId, CreateSessionRequest request, String username) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Services/ExperimentService.cs:line 365
   at AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession(String experimentId, CreateSessionRequest request) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Controllers/ExperimentsController.cs:line 255""}
"
1762871731279,"{""timestamp"":""2025-11-11T14:35:31.279Z"",""level"":""Information"",""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""traceId"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=48f5a92c5b689278;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing ObjectResult, writing value of type \u0027\u003C\u003Ef__AnonymousType1\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]\u0027."",""ObjectResultType"":""ObjectResult"",""Type"":""\u003C\u003Ef__AnonymousType1\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]""}
"
1762871731280,"{""timestamp"":""2025-11-11T14:35:31.280Z"",""level"":""Information"",""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""traceId"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=48f5a92c5b689278;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda) in 60.1281ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":60.1281}
"
1762871731280,"{""timestamp"":""2025-11-11T14:35:31.280Z"",""level"":""Information"",""requestId"":""86b5302f-3fe8-4ba7-ada1-8c6bcc29c432"",""traceId"":""Root=1-691349b3-554190e83ae95c822ace7210;Parent=48f5a92c5b689278;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)""}
"
